univName,major_category,term,year,admit,cgpa,ugCollege,researchExp,industryExp,internExp,TotalPublication,toeflScore,greTotal,greA
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.81,YMCA,0,24,6.0,2,105.0,317.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.7,MU,0,0,0.0,0,98.0,294.0,3.0
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,7.47,VIT University,0,0,1.0,0,102.0,318.0,3.0
Northeastern University,Civil Engineering & Related,Spring,2013.0,1,7.37,IIT Bombay,0,0,0.0,0,96.0,324.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,9.0,PICT,0,0,0.0,0,104.0,317.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.7,VTU,0,0,0.0,0,105.0,307.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.25,Punjab Technical University,0,0,0.0,0,105.0,306.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.62,UPTU,0,0,0.0,0,105.0,306.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.4,University of Pune,0,0,0.0,0,110.0,320.0,3.5
Northeastern University,Electrical Engineering & Related,Fall,2012.0,1,7.33,U.P.T.U.,0,0,0.0,0,106.0,310.0,3.5
Northeastern University,MIS & Related,Fall,2015.0,1,6.2,MU,0,31,0.0,0,104.38518463426423,313.0,3.5
Northeastern University,Industrial Engineering & Related,Fall,2012.0,1,5.7,MU,0,0,0.0,0,99.0,303.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.6,MU,0,0,0.0,0,108.0,322.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.0,VTU,0,0,0.0,0,108.0,320.0,4.0
Northeastern University,Computer Science & Related,Spring,2014.0,1,7.51,UPTU,0,0,0.0,0,112.0,311.0,4.0
Northeastern University,Mechanical Engineering & Related,Fall,2013.0,1,6.57,MU,0,24,15.0,0,89.0,305.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.8,Jaypee Institute of Information Technology,0,0,0.0,0,106.0,315.0,2.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,8.4,Dr MGR College,0,0,0.0,0,112.0,330.0,4.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.0,MU,0,0,0.0,0,100.0,303.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.31,Dharamsinh Desai University,0,11,4.0,0,109.0,317.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.4,Dr.BAMU Aurangabad/MIT Aurangabad,0,0,0.0,0,104.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.59,Sri Venkateswara College of Engineering,0,0,0.0,0,98.0,312.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,9.28,Atharva College,0,0,0.0,0,94.0,300.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.96,Anna University,0,0,0.0,0,103.0,314.0,3.5
Northeastern University,Computer Science & Related,Fall,,1,8.1,Amrita Vishwa Vidhyapeetham,0,11,2.0,2,110.0,310.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.13,JNTU,0,0,0.0,0,96.0,301.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.5,Don Bosco Institute of Technology,0,0,0.0,0,104.38518463426423,306.0,4.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,8.5,SSN College of Engineering,0,0,0.0,0,104.0,306.0,4.0
Northeastern University,MIS & Related,Fall,2015.0,1,7.06,ASIET,0,42,10.0,0,97.0,302.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.9,RGMCET,0,0,0.0,0,106.0,319.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,9.26,Anna University,0,10,2.0,2,108.0,319.0,4.5
Northeastern University,MIS & Related,Fall,2015.0,1,9.0,Anna University,0,36,0.0,0,111.0,305.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.05,VTU,0,0,0.0,0,104.38518463426423,301.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.8,Kurukshetra University,0,0,0.0,0,102.0,299.0,3.5
Northeastern University,MIS & Related,Fall,2012.0,1,6.4,MU,0,0,0.0,0,102.0,308.0,4.0
Northeastern University,Industrial Engineering & Related,Fall,2014.0,1,6.4,COEP,0,0,0.0,0,111.0,311.0,3.0
Northeastern University,Computer Science & Related,Fall,,1,7.77,GTU,0,0,0.0,0,101.0,310.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.7,Sri Venkateswara College of Engineering,0,0,0.0,2,109.0,316.0,3.0
Northeastern University,Electrical Engineering & Related,Fall,2013.0,1,8.62,Velammal Engineering College,0,0,0.0,0,104.38518463426423,310.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.3,Guru Gobind Singh Indraprashta University,0,0,0.0,0,111.0,310.0,3.5
Northeastern University,Electrical Engineering & Related,Fall,2013.0,1,6.9,MU,0,0,0.0,0,81.0,290.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.0,UPTU,0,0,0.0,0,105.0,310.0,4.0
Northeastern University,Industrial Engineering & Related,Fall,2013.0,1,6.7,Anna University,0,0,0.0,0,105.0,308.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.73,SMVDU Jammu,3,39,2.0,0,105.0,319.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.4,Model Engineering College,0,36,2.0,0,104.38518463426423,317.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,9.26,BMSCE,0,0,4.0,1,108.0,321.0,3.5
Northeastern University,MIS & Related,Fall,2014.0,1,7.24,Sri Venkateswara College of Engineering,0,6,0.0,0,105.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.12,Dr. AIT VTU,0,0,0.0,0,103.0,316.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.35,VTU,0,0,5.0,3,100.0,307.0,3.5
Northeastern University,MIS & Related,Fall,2013.0,1,6.5,VTU,0,0,0.0,0,101.0,312.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,8.84,R V College of Engineering,0,0,0.0,0,104.0,320.0,3.0
Northeastern University,MIS & Related,Fall,2014.0,1,5.7,Datta Meghe College of Engineering,0,16,0.0,0,104.38518463426423,311.0,3.5
Northeastern University,MIS & Related,Spring,2013.0,1,6.25,Amrita School of Engineering,0,0,0.0,0,7.0,316.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,8.41,Manipal Institue of Technology,0,29,4.0,0,104.0,317.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.9,Cochin University of Science and Technology,0,0,0.0,0,104.0,314.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,7.67,Bangalore Institute of Technology,0,0,0.0,0,113.0,333.0,4.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.26,WIT Solapur,0,0,0.0,0,91.0,307.0,3.0
Northeastern University,MIS & Related,Fall,2013.0,1,6.03,MU,0,0,0.0,0,108.0,315.0,3.5
Northeastern University,MIS & Related,Fall,2014.0,1,7.5,MU,0,0,0.0,0,102.0,313.0,3.5
Northeastern University,Other Engineering & Related,Fall,2015.0,1,8.9,Amrita School of Engineering,0,29,0.0,2,107.0,313.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.75,Manipal Institue of Technology,0,0,0.0,0,103.0,325.0,3.0
Northeastern University,Computer Science & Related,Spring,2013.0,1,7.6,sri krishna devaraya university,0,0,0.0,0,101.0,315.0,3.5
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,8.2,SRM,0,0,0.0,0,96.0,299.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.2,GGSIPU,0,32,0.0,0,109.0,326.0,4.0
Northeastern University,Industrial Engineering & Related,Fall,2015.0,1,7.0,Inderprastha Engineering College,0,0,0.0,0,102.0,302.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,9.5,SRM,0,29,5.0,0,102.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.53,Rajasthan Technical University,0,0,0.0,0,100.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.89,St Joseph's College of Engineering,0,14,0.0,0,113.0,332.0,4.5
Northeastern University,Computer Science & Related,Spring,2016.0,1,7.67,Chitkara University,0,0,0.0,0,112.0,324.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,1,6.58,Shivaji University,0,0,0.0,0,82.0,297.0,3.0
Northeastern University,MIS & Related,Fall,2015.0,1,8.26,Nagarjuna University,0,0,0.0,0,102.0,308.0,3.0
Northeastern University,Industrial Engineering & Related,Summer,2015.0,1,6.6,University of Mumbai,0,29,0.0,1,96.0,313.0,3.5
Northeastern University,Computer Science & Related,Fall,2016.0,1,7.67,Others,0,0,0.0,0,104.0,314.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.4,Pune University,12,12,12.0,3,99.0,309.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.39,IIT Kharagpur,0,0,0.0,0,102.0,319.0,3.5
Northeastern University,MIS & Related,Fall,2013.0,1,7.2,CVSR/ JNTU-Hyderabad,0,0,0.0,0,104.0,320.0,3.0
Northeastern University,Computer Science & Related,Spring,2013.0,1,6.6,Maharishi Dayanand University,0,0,0.0,0,110.0,316.0,4.5
Northeastern University,Computer Science & Related,Fall,2015.0,0,7.58,JNTU,0,22,1.0,0,99.0,304.0,3.5
Northeastern University,Electrical Engineering & Related,Fall,2014.0,1,9.37,Dr. M.G.R. EDUCATIONAL AND RESEARCH INSTITUTE UNIVERSITY,0,24,0.0,2,110.0,312.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,5.8,MU,0,0,0.0,0,101.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,7.3,VTU,0,0,0.0,0,113.0,313.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,7.2,Vidyalankar Institute of Technology,0,0,0.0,0,110.0,315.0,3.5
Northeastern University,Electrical Engineering & Related,Fall,2014.0,0,7.3,MGIT - JNTUH,0,0,0.0,0,105.0,306.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,0,6.5,Rajasthan Technical University,0,0,0.0,0,104.38518463426423,298.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,7.14,University of Pune,12,0,8.0,2,102.0,316.0,3.5
Northeastern University,Computer Science & Related,Spring,2013.0,1,6.1,MU,0,0,0.0,0,116.0,320.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,0,6.4,YCCE,0,28,0.0,0,105.0,309.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.61,Anna University,0,0,0.0,0,110.0,321.0,3.0
Northeastern University,MIS & Related,Fall,2014.0,1,7.4,RKNEC,0,0,0.0,0,111.0,308.0,5.0
Northeastern University,Electrical Engineering & Related,Fall,2013.0,0,7.6,Nagpur University,0,0,0.0,0,101.0,314.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,0,6.9,JUET,0,0,0.0,0,104.0,320.0,3.0
Northeastern University,Computer Science & Related,Spring,2013.0,0,7.6,American International University,0,0,0.0,0,84.0,305.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,7.5,Mepco Schlenk Engineering College,0,0,0.0,0,90.0,303.0,3.5
Northeastern University,Other Engineering & Related,Fall,2015.0,0,7.91,KLS Gogte Institute of Technology,0,31,0.0,0,110.0,303.0,3.0
Northeastern University,Computer Science & Related,Fall,,0,5.99,M.I.T Pune,0,0,0.0,0,108.0,311.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.72,FRCRCE-Mumbai University,0,0,2.0,0,108.0,321.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,1,7.7,VTU,0,0,0.0,0,112.0,317.0,4.0
Northeastern University,Computer Science & Related,Spring,2014.0,0,7.3,JNTU,0,0,0.0,0,105.0,315.0,3.5
Northeastern University,MIS & Related,Fall,2012.0,0,6.1,Jaypee Institute of Information Technology,0,0,0.0,0,106.0,308.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.09,MU,0,0,0.0,1,91.0,300.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.5,K J Somaiya College of Engiineering,0,0,0.0,0,104.0,303.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.2,Pune University,0,0,0.0,0,91.0,311.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.7,UPTU,0,0,0.0,0,100.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,0,6.08,MU,0,12,0.0,0,102.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,7.0,St Francis Institute of Technology - Mumbai Unversity,0,0,0.0,0,98.0,310.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.3,UPTU,0,42,0.0,0,92.0,308.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,7.1,Kurukshetra University,0,0,0.0,0,97.0,314.0,3.0
Northeastern University,Electrical Engineering & Related,Fall,2015.0,0,8.42,MSRIT,0,13,2.0,0,107.0,309.0,4.0
Northeastern University,Electrical Engineering & Related,Fall,,0,6.02,SAKEC University of Mumbai,0,0,12.0,0,109.0,314.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,0,7.01,University of Pune,0,0,0.0,1,103.0,307.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,0,7.66,Walchand College Of Engineering,0,29,0.0,0,96.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.26,thakur mumbai university,0,0,3.0,3,102.0,318.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,7.18,VTU,0,0,0.0,0,91.0,310.0,3.0
Northeastern University,Computer Science & Related,Fall,,0,7.8,VTU,0,0,0.0,0,88.0,296.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.5,Pune University,0,0,0.0,0,101.0,305.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.89,NIT Allahabad,0,0,0.0,0,84.0,310.0,2.5
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.63,Cochin University of Science and Technology,32,34,3.0,0,112.0,312.0,4.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,8.26,VIT University,0,0,4.0,1,97.0,313.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.94,Mahrishi Dayanand University,0,0,8.0,0,104.38518463426423,321.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,7.73,GTU,0,0,0.0,0,83.0,305.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.3,MU,0,11,0.0,0,90.0,302.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.0,University of Pune,0,0,0.0,0,104.38518463426423,312.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,0,6.7,University of Pune,0,18,6.0,1,95.0,315.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,7.5,MSRIT,0,0,0.0,0,95.0,311.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,7.2,VTU,0,6,4.0,0,105.0,309.0,3.5
Northeastern University,Computer Science & Related,Spring,2015.0,0,6.69,MU,0,24,0.0,0,107.0,311.0,3.5
Northeastern University,Electrical Engineering & Related,Spring,2013.0,1,7.3,Medicaps Institute of Science & Technology Indore,0,0,0.0,0,110.0,325.0,4.0
Northeastern University,MIS & Related,Fall,2014.0,0,6.57,University of Mumbai,0,0,0.0,0,101.0,302.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,1,6.55,University of Mumbai,0,16,3.0,0,116.0,323.0,4.0
Northeastern University,MIS & Related,Fall,2012.0,0,8.2,IIPS DAVV,0,0,0.0,0,91.0,305.0,2.0
Northeastern University,Computer Science & Related,Fall,,0,8.1,Bangalore Institute of Technology,0,0,0.0,0,92.0,305.0,2.5
Northeastern University,Computer Science & Related,Fall,2013.0,0,8.18,VTU,0,0,0.0,0,104.38518463426423,311.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.2,MU,0,0,0.0,0,110.0,311.0,4.0
Northeastern University,Computer Science & Related,Spring,2016.0,0,6.5,Madras Institute of Technology,0,24,0.0,0,103.0,317.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,7.5,SVCE,0,0,0.0,0,104.38518463426423,313.0,2.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,6.6,D J Sanghvi,0,0,0.0,0,115.0,320.0,3.5
Northeastern University,Computer Science & Related,Fall,2015.0,0,7.9,New Horizon College of Engineering,0,48,24.0,0,92.0,309.0,3.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,8.53,Sri Manakula Vinayagar Engineering College,0,0,0.0,0,102.0,306.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,0,7.6,Anna University,0,0,0.0,0,84.0,299.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,5.6,Pune University,0,44,0.0,0,90.0,306.0,2.5
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.3,DTU,0,0,0.0,0,94.0,315.0,4.0
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.6,MU,0,0,0.0,0,102.0,308.0,3.0
Northeastern University,Computer Science & Related,Spring,2015.0,1,8.1,Amrita Vishwa Vidhyapeetham,0,0,0.0,3,115.0,320.0,4.0
Northeastern University,Electrical Engineering & Related,Fall,2013.0,0,5.6,Jaypee Institute of Information Technology,0,0,0.0,0,95.0,311.0,4.5
Northeastern University,Computer Science & Related,Spring,2015.0,0,7.19,Sikkim Manipal Institute of Technology,0,51,0.0,0,110.0,318.0,3.0
Northeastern University,Computer Science & Related,Fall,2012.0,1,6.03,University of Pune,0,0,0.0,0,113.0,325.0,4.5
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.61,NIT Tirchy,0,0,0.0,0,102.0,307.0,3.5
Northeastern University,Computer Science & Related,Fall,2013.0,0,6.82,RAIT,0,0,0.0,0,102.0,312.0,3.5
Northeastern University,Mechanical Engineering & Related,Spring,2015.0,0,8.32,St Joseph's College of Engineering,0,8,0.0,0,104.38518463426423,306.0,2.5
Northeastern University,Computer Science & Related,Fall,2015.0,0,7.01,University of Mumbai,0,42,0.0,0,104.38518463426423,312.0,3.0
Northeastern University,Computer Science & Related,Spring,2015.0,0,6.8,R.N.S.I.T / VTU,0,15,3.0,0,104.0,315.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.96,BVM Engineering College,0,0,0.0,0,107.0,321.0,4.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,8.4,VIT University,0,6,1.0,4,108.0,312.0,4.5
Northeastern University,Computer Science & Related,Spring,2014.0,0,7.94,Sarvajanik College of Engineering & Technology,0,0,0.0,0,87.0,311.0,3.5
Northeastern University,Computer Science & Related,Fall,2012.0,0,7.3,Rajasthan Technical University,0,0,0.0,0,103.0,314.0,3.5
Northeastern University,Computer Science & Related,Spring,2015.0,0,7.72,Others,0,48,0.0,0,97.0,304.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.1,Pune University,0,0,0.0,0,104.0,315.0,4.0
Northeastern University,MIS & Related,Fall,2013.0,1,6.85,Pune University,0,0,0.0,0,112.0,318.0,4.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,6.4,MU,0,0,0.0,0,102.0,301.0,3.0
Northeastern University,Computer Science & Related,Fall,2014.0,0,7.9,SSN College of Engineering,0,0,0.0,0,92.0,305.0,3.0
Northeastern University,Computer Science & Related,Fall,2015.0,0,6.3,University of Pune,0,13,0.0,0,101.0,316.0,4.0
Northeastern University,Electrical Engineering & Related,Fall,2013.0,1,7.06,University of Mumbai,0,0,0.0,0,111.0,320.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,7.1,GGSIPU,0,32,5.0,0,111.0,318.0,4.0
Northeastern University,Computer Science & Related,Fall,2015.0,0,7.98,University of Kerala,0,0,0.0,0,104.38518463426423,303.0,3.5
Northeastern University,Computer Science & Related,Fall,2014.0,1,5.8,MU,17,33,0.0,1,108.0,323.0,3.5
Northeastern University,MIS & Related,Fall,2013.0,0,7.65,NMIMS,0,0,0.0,0,98.0,302.0,3.0
Northeastern University,Electrical Engineering & Related,Fall,2014.0,0,8.4,Sathyabama University,0,0,0.0,0,106.0,307.0,3.0
Northeastern University,Electrical Engineering & Related,Fall,2012.0,1,7.43,MDU,0,0,0.0,0,114.0,322.0,4.5
Northeastern University,Computer Science & Related,Fall,2014.0,0,0.82,Anna University,0,21,6.0,0,101.0,315.0,3.5
Northeastern University,MIS & Related,Fall,2012.0,0,6.7,Pune University,0,0,0.0,0,103.0,291.0,4.5
Northeastern University,Computer Science & Related,Spring,2013.0,0,8.8,Thapar University,0,0,0.0,0,104.0,313.0,3.0
Northeastern University,Computer Science & Related,Spring,2013.0,0,5.8,K J Somaiya College of Engiineering,0,0,0.0,0,98.0,306.0,4.0
